ID,Label,MergedLabel,Location,Country,Region,Year
KR055571,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR607991,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
KR607992,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
KX898512,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
MH556934,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH556937,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH556942,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH556948,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2010
MH556964,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
MH556965,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
MH556968,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH556970,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH556971,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH556972,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH556973,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH556975,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH556976,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH556978,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2015
MH556979,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2013
MH556982,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2010
MH556985,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2011
MH556998,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
MH556999,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
MH557000,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2009
MH557002,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH557004,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH557005,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH557006,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH557007,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH557008,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2006
MH557009,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH557010,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2014
MH557012,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2015
MH557013,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2013
MH557018,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2010
MH557019,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2011
MH557020,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,China,China,Asia,2011
MN488622,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Netherlands,Netherlands,Europe,2007
OL679306,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Iran,Iran,Asia,Unknown
MW021163,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,VietNam,Vietnam,Asia,Unknown
LC543624,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Taiwan,China,Asia,Unknown
LC543626,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Taiwan,China,Asia,Unknown
MT083372,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Bangladesh,Bangladesh,Asia,Unknown
MT083375,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Bangladesh,Bangladesh,Asia,Unknown
MT083377,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Bangladesh,Bangladesh,Asia,Unknown
MT832132,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
MT832136,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
MT832137,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
MT832138,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
MT832139,Human_coronavirus_HKU1-human-Cluster_39,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
DQ778921,Human_coronavirus_HKU1-human-Cluster_44,Human_coronavirus_HKU1-human,France,France,Europe,Unknown
KF686343,Human_coronavirus_HKU1-human-Cluster_44,Human_coronavirus_HKU1-human,USA,USA,America,2010
KF686346,Human_coronavirus_HKU1-human-Cluster_44,Human_coronavirus_HKU1-human,USA,USA,America,2010
KF524862,Human_coronavirus_HKU1-human-Cluster_44,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
MN488621,Human_coronavirus_HKU1-human-Cluster_44,Human_coronavirus_HKU1-human,Netherlands,Netherlands,Europe,2006
MN488637,Human_coronavirus_HKU1-human-Cluster_44,Human_coronavirus_HKU1-human,Netherlands,Netherlands,Europe,2006
DQ415908,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
JX513246,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,Thailand,Thailand,Asia,2010
KR607990,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,China,China,Asia,2009
KR607993,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,China,China,Asia,2009
KR607994,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,China,China,Asia,2009
MT492208,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,Jiangxi,China,Asia,2018
OK073085,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
ON553964,Human_coronavirus_HKU1-human-Cluster_45,Human_coronavirus_HKU1-human,China,China,Asia,2018
NC_006577,Human_coronavirus_HKU1-human-Cluster_47,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
DQ415903,Human_coronavirus_HKU1-human-Cluster_47,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
HM034837,Human_coronavirus_HKU1-human-Cluster_47,Human_coronavirus_HKU1-human,France,France,Europe,Unknown
EF507795,Human_coronavirus_HKU1-human-Cluster_47,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
ON136169,Human_coronavirus_HKU1-human-Cluster_48,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON136171,Human_coronavirus_HKU1-human-Cluster_48,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON136172,Human_coronavirus_HKU1-human-Cluster_48,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON136173,Human_coronavirus_HKU1-human-Cluster_48,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
OP136082,Human_coronavirus_HKU1-human-Cluster_49,Human_coronavirus_HKU1-human,Bangladesh,Bangladesh,Asia,2022
ON461759,Human_coronavirus_HKU1-human-Cluster_49,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON461766,Human_coronavirus_HKU1-human-Cluster_49,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON461778,Human_coronavirus_HKU1-human-Cluster_49,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON461781,Human_coronavirus_HKU1-human-Cluster_49,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
KR055550,Human_coronavirus_HKU1-human-Cluster_50,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
MH556927,Human_coronavirus_HKU1-human-Cluster_50,Human_coronavirus_HKU1-human,China,China,Asia,2008
ON461761,Human_coronavirus_HKU1-human-Cluster_50,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON461774,Human_coronavirus_HKU1-human-Cluster_50,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
ON461775,Human_coronavirus_HKU1-human-Cluster_50,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
DQ437623,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
DQ437624,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
MK167038,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,USA,USA,America,Unknown
JN234469,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,SouthKorea,SouthKorea,Asia,Unknown
JN234478,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,SouthKorea,SouthKorea,Asia,Unknown
JN234482,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,SouthKorea,SouthKorea,Asia,Unknown
JN234487,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,SouthKorea,SouthKorea,Asia,Unknown
JN234489,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,SouthKorea,SouthKorea,Asia,Unknown
KR055532,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055533,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055534,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055536,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055538,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055542,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055544,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
MH556923,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2007
MH556929,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2008
MH556935,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2015
MH556943,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2016
MH556946,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2007
MH556947,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2012
MH556953,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,China,China,Asia,2011
LC543623,Human_coronavirus_HKU1-human-Cluster_51,Human_coronavirus_HKU1-human,Taiwan,China,Asia,Unknown
KR055556,Human_coronavirus_HKU1-human-Cluster_52,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055559,Human_coronavirus_HKU1-human-Cluster_52,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
KR055563,Human_coronavirus_HKU1-human-Cluster_52,Human_coronavirus_HKU1-human,Malaysia,Malaysia,Asia,Unknown
OL770285,Human_coronavirus_HKU1-human-Cluster_52,Human_coronavirus_HKU1-human,Australia,Australia,Oceania,2019
DQ415899,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ437611,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
DQ437612,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
DQ437615,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
DQ437616,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
DQ422732,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ422733,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ422737,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ422738,Human_coronavirus_HKU1-human-Cluster_53,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ415907,Human_coronavirus_HKU1-human-Cluster_67,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ415914,Human_coronavirus_HKU1-human-Cluster_67,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
KF686341,Human_coronavirus_HKU1-human-Cluster_67,Human_coronavirus_HKU1-human,USA,USA,America,2010
KT779555,Human_coronavirus_HKU1-human-Cluster_67,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
KT779556,Human_coronavirus_HKU1-human-Cluster_67,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
EF507771,Human_coronavirus_HKU1-human-Cluster_69,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
EF507772,Human_coronavirus_HKU1-human-Cluster_69,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
ON128613,Human_coronavirus_HKU1-human-Cluster_69,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
ON128616,Human_coronavirus_HKU1-human-Cluster_69,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
AY884001,Human_coronavirus_HKU1-human-Cluster_100,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
MH940245,Human_coronavirus_HKU1-human-Cluster_100,Human_coronavirus_HKU1-human,Thailand,Thailand,Asia,Unknown
FJ656115,Human_coronavirus_HKU1-human-Cluster_100,Human_coronavirus_HKU1-human,Sweden,Sweden,Europe,Unknown
FJ656116,Human_coronavirus_HKU1-human-Cluster_100,Human_coronavirus_HKU1-human,Sweden,Sweden,Europe,Unknown
FJ656117,Human_coronavirus_HKU1-human-Cluster_100,Human_coronavirus_HKU1-human,Sweden,Sweden,Europe,Unknown
FJ656118,Human_coronavirus_HKU1-human-Cluster_100,Human_coronavirus_HKU1-human,Sweden,Sweden,Europe,Unknown
KF686344,Human_coronavirus_HKU1-human-Cluster_140,Human_coronavirus_HKU1-human,USA,USA,America,2009
ON128609,Human_coronavirus_HKU1-human-Cluster_140,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
ON128610,Human_coronavirus_HKU1-human-Cluster_140,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
ON128611,Human_coronavirus_HKU1-human-Cluster_140,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
ON128612,Human_coronavirus_HKU1-human-Cluster_140,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
DQ131642,Human_coronavirus_HKU1-human-Cluster_153,Human_coronavirus_HKU1-human,France,France,Europe,Unknown
FJ656123,Human_coronavirus_HKU1-human-Cluster_153,Human_coronavirus_HKU1-human,Sweden,Sweden,Europe,Unknown
FJ656127,Human_coronavirus_HKU1-human-Cluster_153,Human_coronavirus_HKU1-human,Sweden,Sweden,Europe,Unknown
KF430196,Human_coronavirus_HKU1-human-Cluster_153,Human_coronavirus_HKU1-human,USA,USA,America,2005
DQ190472,Human_coronavirus_HKU1-human-Cluster_1283,Human_coronavirus_HKU1-human,Australia,Australia,Oceania,Unknown
EF077277,Human_coronavirus_HKU1-human-Cluster_1283,Human_coronavirus_HKU1-human,Unknown,Unknown,Unknown,Unknown
HM130741,Human_coronavirus_HKU1-human-Cluster_1283,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
KP112150,Human_coronavirus_HKU1-human-Cluster_1283,Human_coronavirus_HKU1-human,Kenya,Kenya,Africa,2010
HM130737,Human_coronavirus_HKU1-human-Cluster_1284,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
HM130740,Human_coronavirus_HKU1-human-Cluster_1284,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
KC294427,Human_coronavirus_HKU1-human-Cluster_1284,Human_coronavirus_HKU1-human,China,China,Asia,Unknown
KP112151,Human_coronavirus_HKU1-human-Cluster_1284,Human_coronavirus_HKU1-human,Kenya,Kenya,Africa,2009
KP112152,Human_coronavirus_HKU1-human-Cluster_1284,Human_coronavirus_HKU1-human,Kenya,Kenya,Africa,2009
KM055599,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055604,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055607,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055608,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055632,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055633,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2010
KM055634,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055635,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055636,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055638,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2007
KM055639,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2007
KM055640,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2007
KM055642,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2007
KM055644,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2007
KM055645,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055648,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055649,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KM055650,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,China,China,Asia,2008
KX179497,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Unknown,Unknown,Unknown,2015
KX179499,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Unknown,Unknown,Unknown,2015
KY862063,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,France,France,Europe,2011
MG428699,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Kenya,Kenya,Africa,2010
MG428701,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Kenya,Kenya,Africa,2010
MG428703,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Kenya,Kenya,Africa,2010
MG428704,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Kenya,Kenya,Africa,2010
MG428705,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Kenya,Kenya,Africa,2010
MG428706,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Kenya,Kenya,Africa,2010
AB695181,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Japan,Japan,Asia,Unknown
AB695183,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Japan,Japan,Asia,Unknown
AB695184,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Japan,Japan,Asia,Unknown
AB695186,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Japan,Japan,Asia,Unknown
AB695188,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Japan,Japan,Asia,Unknown
AY567489,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Unknown,Unknown,Unknown,Unknown
AY567491,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Unknown,Unknown,Unknown,Unknown
AY567492,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Unknown,Unknown,Unknown,Unknown
AY567493,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Unknown,Unknown,Unknown,Unknown
AY600442,Human_coronavirus_NL63-human-Cluster_314,Human_coronavirus_NL63-human,Australia,Australia,Oceania,Unknown
